cleaned,coords,loc_name
yey thank much iau laban lang baybay leyte baybaycityneedshelp agatonph,124.552177/11.33877,leyte leyte
tw typhoon flooding yall lyns mothers hometown aunties cousinsstill recovering previous typhoon odetteph dec 2021this agatonph landslide wiped baybay leyte week 5 goes loooong way php pp help,124.552177/11.33877,leyte leyte
popefrancis shares grief leyte landslides flood victims agatonph cbcpnews,124.552177/11.33877,leyte leyte
looking generous donors provide underwearbra panty brief evacuees brgy pilar dm please agatonph abuyogneedshelp pilarlandslide,126.124962/9.84158,pilar 
day 2 ongoing relief good repacking located starosa north subdivision leganes iloilo thank volunteers sa pag puyat kaka repack sb19 agatonph sb19official,122.644096/10.77604,leganes iloilo
manila archbishop jose cardinal advincula asked faithful pray victims tropical depression agatonph maundy thursday,120.989517/14.635671,manila 
leytecallforhelp leyteneedhelp leyteneedshelp agatonph rescueph pls share leyte needs help,124.552177/11.33877,leyte leyte
last week leyte hit typhoon agatonph led loss lives shelter many leytehanos conducting food drive leyte saw tweet kindly help us helping stand thank also lets pray,124.552177/11.33877,leyte leyte
official statement city mayor dexter uy second batch relief sent baybay city leyte yesterday agatonph catbalogancity derechouswagcatbalogan kamatinambuligonkatbalogan prayforleyte helpleyte baybayneedshelp leyteneedshelp,124.552177/11.33877,leyte leyte
time went ajuy way im seeing bald mountains sabi ko sa workmate ko gon na hard areas pagbinaha agatonph happened yun visible din siya sa satellite map brown areas guess time go back tree planting,123.10968/11.13913,ajuy 
lettheearthbreath climate change real devastating parts world including philippines seasons supposedly dry leyte nearby provinces inundated tropical depression megi agatonph landslides cost several lives filipino people,121.576851/14.69707,real leyte
lets give leyte amp capiz attention deserve lenirobredo aikarobredo jpgrobredo nasaanangpangulo agatonph,124.552177/11.33877,leyte leyte
iloilo needs help amount please help po natin ang iloilo affected much typhoons agatonph balwarte po ito ni vp leni thanks blessed good friday gcash roger belluga 09450878603 bpi account roger belluga jr 5226 3466 02,122.650482/10.84919,iloilo
thankfully city part iloilo really affected agatonph provinces iloiloneedshelp especially provinces,122.650482/10.84919,iloilo
almost everyone knows baybay city leyte really suffered lot damage landslide typhoon agaton knocking generous hearts help kababayans baybay city leyte devastated typhoon agatonph,124.552177/11.33877,leyte leyte
april 14 2022 800 pm 𝗗𝗼𝗻𝗮𝘁𝗶𝗼𝗻 𝗡𝗮𝘁𝗶𝗼𝗻 gathered 𝗽𝗵𝗽𝟳𝟮𝟮𝟲𝟵𝟱 still accepting donations help friends iloilo capiz greatly affected agatonph let us help rise challenge,122.650482/10.84919,iloilo
love fandom fandom purpose lets united help fellow filipino leyte royals kaomiah jeremiahlisbo kaorioinuma leyteneedshelp agatonph,124.552177/11.33877,leyte leyte
capiz needs help calling donations capizneedshelp capizneedsrescue agatonph,122.579987/11.24989,capiz
donation drive kaosagip sa miahmayan many kababayans affected agatonph thus opening donation drive affected residents leyte amount greatly appreciated details kindly check picture leyteneedshelp,124.552177/11.33877,leyte leyte
disasters brought agatonph recent typhoons clear examples climate crisis real worsening shouldnt settle individual actions fossil fuel industry big corporations emitting massive carbon footprint held accountable,121.576851/14.69707,real 
comfortable sleep tonight brothers sisters leyte cold afraid facing wrath agatonph moment several dèaď still missing thousands displaced families,124.552177/11.33877,leyte leyte
hi aces posting bgyo_akira shared ig help residents capiz affected typhoon agatonph amountin kind donations huge help lets include prayers capizneedshelp bgyo bgyo_ph,122.579987/11.24989,capiz
donation drive kaosagip sa miahmayan many kababayans affected agatonph thus opening donation drive affected residents leyte amount greatly appreciated details kindly check picture leyteneedshelp,124.552177/11.33877,leyte leyte
120 died tropical depressionstorm one already many leyte needs help agatonph,124.552177/11.33877,leyte leyte
forge better communities share one little step time observance lenten season may remember help fellow filipinos situated leyte nearby provinces severely affected typhoon agatonph,124.552177/11.33877,leyte leyte
help rt friend crrntly abuyog leyte amp decided initiate donation drive families affected recent typhoon agaton w asking ur generosity help fellow kababayan see pictures u agatonph,125.149437/10.62223,abuyog leyte
jiims shangives hello pls help us spread leyte needs help doesnt get much attention people literally dying wala masyadong media coverage request support help victims greatly devastated agatonph leyteneedshelp baybayneedshelp,124.552177/11.33877,leyte leyte
need team initiating donation drive kababayans region 8 especially leyte greatly affected continuing onslaught agatonph humbly asking support providing aids people ground leyteneedshelp,124.552177/11.33877,leyte leyte
someone leyte seeing everything news social media makes much unbearable praying everyone right leytecallforhelp leyteneedhelp leyteneedshelp agatonph rescueph,124.552177/11.33877,leyte leyte
cried seeing photos family grieving recovered dead bodies massive landslide abuyog leyte grabe agatonph,125.149437/10.62223,abuyog leyte
sinkholes tuburan look continuous rains brought tropical depression agatonph flooded areas northwestern cebu also left two sinkholes part sitio tipo barangay gimamaa contributed photos via paul lauro cebudailynews,123.944832/10.79067,tuburan cebu
philippine army deployed 18man team maundy thursday assist search rescue efforts victims massive landslides baybay city leyte agatonph 8th id,124.552177/11.33877,leyte leyte
hi insomnias lets help victims agatonph leyte amount highly appreciated leytecallforhelp,124.552177/11.33877,leyte leyte
please hep abuyog agatonph leyteneedshelp abuyogneedshelp baybayneedshelp,125.149437/10.62223,abuyog 
manila archbishop jose cardinal advincula asked faithful pray victims tropical depression agatonph maundy thursday,120.989517/14.635671,manila 
hi sweetheart kdlex panay chapter organizing donation drive help people affected typoon agatonph helping hands make stand kdestrada alexailacad kdlex,122.890266/11.477714,panay 
upsilon sigma phi calling donations support filipinos whose lives severely impacted unprecedented disaster support monetary inkind vital contribute recovery wholeheartedly accepted agatonph,122.728973/11.48514,sigma 
reported missing citizens leyte landslide far know numbers exceeded 20 please help agatonph leyteneedshelp prayforleyte baybayneedshelp,124.552177/11.33877,leyte leyte
death toll landslides floods spawned tropical storm agaton baybay city abuyog town leyte rose least 118 officials said thursday april 14 agatonph,125.149437/10.62223,abuyog leyte
death toll landslides floods spawned tropical storm agaton baybay city abuyog town leyte rose least 118 officials said thursday april 14 agatonph,125.149437/10.62223,abuyog leyte
leytecallforhelp leyteneedhelp leyteneedshelp agatonph rescueph let add leyte needs help,124.552177/11.33877,leyte leyte
anyone help agatonph agaton typhoon typhoonagatonph megi aerial shots brgy pilar abuyog leyte 42 individuals buried alive due landslide last monday mb photo joseph pasalo manilabulletin,126.124962/9.84158,pilar leyte
leyte needs help leytecallforhelp leyteneedhelp leyteneedshelp agatonph rescueph,124.552177/11.33877,leyte leyte
first day repacking goods relief ops would like thank leganes parish youth ministry helping us willing donate 86packs rice still needed goods see pinned tweet details sb19 sb19official agatonph,122.644096/10.77604,leganes 
magandang gabi po kindly help po liking retweetinig reach potential donors po kababayan leyte thank much po stay safe po sa inyong lahat leyteneedshelp prayforleyte donations agatonph,124.552177/11.33877,leyte leyte
pls help us trend tags fellowmen leyte thank youuuu leytecallforhelp leyteneedhelp leyteneedshelp agatonph rescueph,124.552177/11.33877,leyte leyte
also leyte leyte needs help stop gossip issues real issue guys check hashtags numbers donate leyteneedshelp agatonph baybayneedshelp,124.552177/11.33877,leyte leyte
look heavy rains agatonph caused landslides several villages including brgys bunga brgy kanipa etc baybay city leyte seen photos regional climate change research amp development center visayas state university merlin lebante rccrdc,124.552177/11.33877,leyte leyte
calls donation victims agatonph abuyog leyte leyteneedshelp abuyogneedshelp,125.149437/10.62223,abuyog leyte
inkamagnaye hello pls help us spread leyte needs help doesnt get much attention people literally dying wala masyadong media coverage request support help victims greatly devastated agatonph leyteneedshelp baybayneedshelp,124.552177/11.33877,leyte leyte
